,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
16805,3.134681,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16806,0.210381,0.0,0.0,0.0,1.0,40.0,1.0,40.0
16810,3.13992,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16811,0.030997,48.0,48.0,0.0,1.0,76.0,1.0,76.0
16813,3.128243,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16817,3.114502,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16818,3.094205,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16819,0.002716,24.0,16.0,0.0,1.0,72.0,1.0,64.0
16820,1.019668,52.0,124.0,0.0,5.0,320.0,4.0,328.0
16821,3.090239,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16823,3.137018,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16825,3.145219,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16829,3.123724,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16830,0.001496,45.0,45.0,0.0,1.0,73.0,1.0,73.0
16832,1.032915,67.0,233.0,0.0,8.0,503.0,6.0,553.0
16833,3.150694,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16835,0.087952,48.0,48.0,0.0,1.0,76.0,1.0,76.0
16836,0.242216,135.0,238.0,0.0,4.0,315.0,4.0,406.0
16838,3.14576,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16841,3.080994,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16843,3.086959,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16848,3.118733,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16851,3.106716,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16853,0.012493,48.0,48.0,0.0,1.0,76.0,1.0,76.0
16854,3.126746,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16857,3.111198,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16864,3.14872,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16865,3.139966,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16866,37.989112,318.0,0.0,0.0,3.0,402.0,0.0,0.0
16867,3.118698,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16870,0.04547,96.0,96.0,0.0,2.0,152.0,2.0,152.0
16872,3.130457,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16873,0.055462,34.0,297.0,0.0,1.0,62.0,1.0,325.0
16874,3.106276,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16875,3.128225,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16880,3.092287,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16883,0.005994,96.0,96.0,0.0,2.0,152.0,2.0,152.0
16884,0.001238,80.0,168.0,0.0,2.0,136.0,2.0,224.0
16885,3.115013,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16889,766.04856,28260.0,0.0,0.0,90.0,30780.0,0.0,0.0
16890,3.107227,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16892,0.007245,48.0,48.0,0.0,1.0,76.0,1.0,76.0
16894,1.073388,67.0,233.0,0.0,7.0,439.0,6.0,553.0
16899,0.01153,32.0,48.0,0.0,1.0,60.0,1.0,76.0
16900,3.126249,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16901,5.005402,78.0,0.0,0.0,2.0,134.0,0.0,0.0
16903,5.00838,78.0,0.0,0.0,2.0,134.0,0.0,0.0
16904,3.1215,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16905,3.153965,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16906,3.092724,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16907,3.109706,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16909,3.123448,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16911,3.122239,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16912,3.158208,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16913,0.216859,39.0,103.0,0.0,1.0,67.0,1.0,131.0
16914,0.00624,48.0,48.0,0.0,1.0,76.0,1.0,76.0
16915,3.103121,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16916,3.147234,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16918,3.082496,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16919,0.377784,0.0,0.0,0.0,1.0,40.0,1.0,40.0
16922,3.145204,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16925,3.156995,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16928,3.124496,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16929,0.000747,29.0,45.0,0.0,1.0,57.0,1.0,73.0
16935,3.122197,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16937,3.14723,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16938,3.110777,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16939,3.143415,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16940,3.114747,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16942,3.104013,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16943,3.087012,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16945,3.101742,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16946,3.156975,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16948,1.3e-05,56.0,0.0,0.0,2.0,112.0,0.0,0.0
16953,3.141442,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16954,3.153001,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16956,3.092511,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16960,3.104259,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16963,3.107209,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16964,3.113505,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16966,3.085036,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16967,3.154235,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16968,3.095511,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16969,60.077532,3000.0,0.0,0.0,10.0,3280.0,0.0,0.0
16973,3.080281,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16974,0.31055,0.0,0.0,0.0,1.0,40.0,1.0,40.0
16976,0.00748,48.0,48.0,0.0,1.0,76.0,1.0,76.0
16977,3.109757,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16979,3.136962,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16981,3.145993,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16982,3.149669,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16984,0.022988,48.0,48.0,0.0,1.0,76.0,1.0,76.0
16986,0.001489,80.0,168.0,0.0,2.0,136.0,2.0,224.0
16987,3.089301,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16989,3.096225,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16990,3.13597,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16991,3.133494,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16993,0.183622,0.0,0.0,0.0,1.0,40.0,1.0,40.0
16994,3.118448,0.0,0.0,0.0,3.0,180.0,0.0,0.0
16996,3.093736,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17000,3.154975,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17001,3.135698,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17004,3.144674,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17006,3.107994,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17007,3.149442,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17008,3.144942,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17009,3.110449,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17010,3.13722,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17013,3.151998,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17014,3.083052,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17015,3.128256,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17016,3.09751,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17030,3.128438,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17031,3.093264,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17032,3.112727,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17033,3.080217,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17034,3.119217,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17036,3.104485,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17037,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0
17038,3.158176,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17039,1.09961,66.0,232.0,0.0,7.0,438.0,7.0,604.0
17044,5.743725,872.0,1616.0,0.0,46.0,3264.0,25.0,2916.0
17046,0.003483,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17050,3.12596,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17052,3.125732,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17054,3.088474,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17055,0.028233,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17056,3.129495,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17057,3.159934,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17058,3.080776,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17060,3.151254,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17063,0.00049,29.0,45.0,0.0,1.0,57.0,1.0,73.0
17064,3.097774,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17067,23.30271,146.0,775.0,0.0,6.0,406.0,5.0,987.0
17069,3.084028,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17071,3.141965,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17074,1.056895,0.0,0.0,0.0,2.0,120.0,0.0,0.0
17076,3.114294,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17080,3.13745,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17081,3.125727,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17082,3.147451,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17084,36.004245,318.0,0.0,0.0,3.0,402.0,0.0,0.0
17086,3.119692,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17087,3.141726,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17088,3.082268,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17090,3.124758,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17091,3.125009,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17092,3.108256,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17095,3.156705,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17097,1.080385,67.0,233.0,0.0,7.0,439.0,6.0,553.0
17099,3.109469,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17101,3.132952,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17103,3.125469,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17105,3.124796,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17106,1.12111,67.0,233.0,0.0,7.0,439.0,6.0,553.0
17110,3.150674,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17112,3.117522,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17113,3.130939,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17120,3.081267,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17122,3.08072,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17124,0.156911,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17126,3.114984,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17130,3.111477,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17131,3.107449,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17132,1e-05,96.0,0.0,0.0,2.0,152.0,0.0,0.0
17137,3.082512,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17143,3.096531,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17145,3.119239,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17148,3.121762,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17149,0.002241,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17150,0.017694,43.0,111.0,0.0,1.0,71.0,1.0,139.0
17151,3.144246,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17153,3.106458,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17154,3.091024,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17155,3.121228,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17161,3.099226,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17162,3.108989,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17164,3.099702,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17165,3.138544,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17168,0.149172,0.0,0.0,0.0,2.0,80.0,2.0,80.0
17169,0.003245,37.0,53.0,0.0,1.0,65.0,1.0,81.0
17171,3.108223,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17172,3.093971,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17173,0.076206,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17175,3.088526,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17176,0.030727,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17179,3.092272,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17183,3.133008,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17184,47.448451,385.0,0.0,0.0,4.0,497.0,0.0,0.0
17185,3.134465,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17187,3.140932,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17189,3.144715,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17190,3.092508,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17192,5e-06,136.0,0.0,0.0,2.0,192.0,0.0,0.0
17194,3.09599,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17197,0.077453,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17198,3.114469,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17200,0.00952,40.0,56.0,0.0,1.0,68.0,1.0,84.0
17203,3.084974,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17204,3.140941,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17207,3.144681,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17214,3.102728,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17221,0.045225,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17223,0.00048,29.0,45.0,0.0,1.0,57.0,1.0,73.0
17224,0.006988,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17225,2.952068,116.0,0.0,0.0,2.0,172.0,0.0,0.0
17226,3.146676,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17227,3.104751,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17228,3.082977,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17231,3.122452,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17234,3.129016,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17235,3.102002,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17236,3.114214,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17239,40.003679,318.0,0.0,0.0,3.0,402.0,0.0,0.0
17240,0.025986,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17242,3.094721,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17244,3.099478,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17246,3.082011,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17248,0.004483,96.0,96.0,0.0,2.0,152.0,2.0,152.0
17250,3.149224,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17254,3.148926,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17255,0.004747,29.0,45.0,0.0,1.0,57.0,1.0,73.0
17257,58.111737,3000.0,0.0,0.0,10.0,3280.0,0.0,0.0
17258,3.114211,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17259,3.135974,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17260,3.116724,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17266,3.084262,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17268,0.228615,0.0,0.0,0.0,1.0,40.0,1.0,40.0
17273,0.010997,29.0,45.0,0.0,1.0,57.0,1.0,73.0
17276,3.146439,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17277,3.147193,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17283,3.093236,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17285,0.050481,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17286,47.992904,318.0,0.0,0.0,3.0,402.0,0.0,0.0
17287,3.156681,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17288,3.093732,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17289,3.1052,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17290,3.159904,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17295,0.168404,39.0,103.0,0.0,1.0,67.0,1.0,131.0
17296,3.135972,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17297,0.031233,39.0,94.0,0.0,1.0,67.0,1.0,122.0
17300,3.143722,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17302,3.108203,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17303,3.088734,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17304,3.153239,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17305,3.11701,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17308,0.001247,29.0,45.0,0.0,1.0,57.0,1.0,73.0
17312,3.137756,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17315,0.232855,0.0,0.0,0.0,1.0,40.0,1.0,40.0
17317,3.15173,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17318,0.00249,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17319,3.149744,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17321,3.125503,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17322,5.040626,78.0,103.0,0.0,2.0,134.0,1.0,131.0
17324,3.132951,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17328,3.111942,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17329,3.141209,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17335,134.919447,0.0,0.0,0.0,4.0,192.0,0.0,0.0
17336,3.145997,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17339,3.142703,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17340,0.000993,300.0,300.0,0.0,1.0,328.0,1.0,328.0
17343,5.001147,78.0,0.0,0.0,2.0,134.0,0.0,0.0
17349,3.108003,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17351,3.151989,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17352,3.146949,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17354,3.123009,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17357,3.131691,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17359,3.094287,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17361,3.124757,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17369,3.125722,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17370,30.738976,240.0,302.0,0.0,3.0,324.0,1.0,330.0
17371,3.114966,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17372,3.153215,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17373,3.129937,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0
17376,3.099946,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17377,3.090995,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17378,3.083714,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17380,3.131953,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17381,3.126234,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17382,3.103254,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17385,0.135927,0.0,0.0,0.0,2.0,80.0,2.0,80.0
17387,0.018988,84.0,204.0,0.0,2.0,140.0,2.0,260.0
17389,3.089285,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17390,3.121487,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17392,3.127933,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17393,3.140175,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17395,3.103944,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17396,3.083754,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17397,1.061406,67.0,233.0,0.0,7.0,451.0,7.0,605.0
17398,0.005267,96.0,672.0,0.0,2.0,152.0,14.0,1064.0
17400,3.092764,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17401,3.125464,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17403,1.043137,0.0,0.0,0.0,1.0,60.0,1.0,52.0
17409,3.130785,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17410,0.110187,1847.0,791.0,0.0,7.0,2151.0,6.0,1043.0
17411,3.129247,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17413,3.105516,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17415,3.139988,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17416,3.150188,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17417,3.145472,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17421,3.155683,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17422,0.012492,45.0,45.0,0.0,1.0,73.0,1.0,73.0
17423,0.292573,0.0,0.0,0.0,2.0,80.0,2.0,80.0
17426,3.155233,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17428,3.112013,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17430,3.112206,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17432,3.143953,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17434,3.083025,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17435,3.087463,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17438,3.08332,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17439,3.080522,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17441,3.099021,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17444,0.009495,45.0,45.0,0.0,1.0,73.0,1.0,73.0
17446,3.12739,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17447,3.141456,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17449,0.004246,96.0,96.0,0.0,2.0,152.0,2.0,152.0
17452,9.983282,288.0,288.0,0.0,6.0,456.0,6.0,456.0
17454,3.140444,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17455,3.100946,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17456,3.156208,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17461,3.120204,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17462,3.11547,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17463,3.090038,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17464,3.137269,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17470,3.087734,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17472,3.087492,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17474,0.01824,45.0,45.0,0.0,1.0,73.0,1.0,73.0
17475,0.006999,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17476,22.995408,206.0,0.0,0.0,2.0,262.0,0.0,0.0
17477,3.159435,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17483,3.102965,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17485,3.152229,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17488,3.094024,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17490,3.095211,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17493,3.106395,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17494,3.133456,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17497,3.099988,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17498,3.115735,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17501,3.087266,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17503,3.123192,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17505,3.12373,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17506,3.113942,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17511,3.088987,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17512,3.083513,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17518,3.104998,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17519,3.10277,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17523,1.2e-05,96.0,0.0,0.0,2.0,152.0,0.0,0.0
17524,3.103525,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17528,3.111985,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17529,0.001495,45.0,45.0,0.0,1.0,73.0,1.0,73.0
17530,3.152953,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17532,0.124834,241.0,92.0,0.0,2.0,321.0,1.0,132.0
17533,3.149497,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17534,3.123948,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17536,3.143488,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17537,3.122966,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17538,3.123746,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17539,3.136748,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17540,3.123774,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17542,0.005976,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17546,0.042459,39.0,103.0,0.0,1.0,67.0,1.0,131.0
17547,59.043464,424.0,1390.0,0.0,4.0,536.0,2.0,1446.0
17549,2.057585,67.0,233.0,0.0,9.0,563.0,6.0,553.0
17550,32.989953,318.0,0.0,0.0,3.0,402.0,0.0,0.0
17551,3.133717,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17552,3.144486,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17554,3.15846,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17555,3.102202,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17560,3.094249,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17562,3.130987,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17563,5.003146,78.0,0.0,0.0,2.0,134.0,0.0,0.0
17564,3.129949,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17565,3.125964,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17566,3.130458,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17568,51.453795,27361.0,4865.0,0.0,36.0,28845.0,25.0,6321.0
17572,3.11877,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17573,3.098778,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17574,0.012262,40.0,56.0,0.0,1.0,68.0,1.0,84.0
17575,0.269354,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17579,3.119462,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17581,3.158911,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17585,0.006989,48.0,48.0,0.0,1.0,76.0,1.0,76.0
17589,3.092751,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17591,3.108705,0.0,0.0,0.0,3.0,180.0,0.0,0.0
17592,9e-06,120.0,0.0,0.0,2.0,176.0,0.0,0.0
